timestamp,city,response_time,status
2026-03-10T09:47:06,Bursa,132,OK
2026-03-10T09:47:06,Izmir,238,OK
2026-03-10T09:47:06,Ankara,167,OK
2026-03-10T09:47:06,Istanbul,333,OK
2026-03-10T09:47:06,Ankara,481,OK
2026-03-10T09:47:06,Bursa,454,OK
2026-03-10T09:47:06,Ankara,391,OK
2026-03-10T09:47:06,Istanbul,117,OK
2026-03-10T09:47:06,Ankara,182,ERROR
2026-03-10T09:47:06,Istanbul,482,OK
2026-03-10T09:47:06,Ankara,87,OK
2026-03-10T09:47:06,Bursa,156,OK
2026-03-10T09:47:06,Istanbul,290,OK
2026-03-10T09:47:06,Izmir,338,OK
2026-03-10T09:47:06,Bursa,211,OK
2026-03-10T09:47:06,Bursa,413,OK
2026-03-10T09:47:06,Izmir,151,OK
2026-03-10T09:47:06,Bursa,379,OK
2026-03-10T09:47:06,Izmir,407,OK
2026-03-10T09:47:06,Ankara,188,OK
2026-03-10T09:47:06,Ankara,433,ERROR
2026-03-10T09:47:06,Izmir,411,OK
2026-03-10T09:47:06,Izmir,306,OK
2026-03-10T09:47:06,Istanbul,132,OK
2026-03-10T09:47:06,Izmir,61,OK
2026-03-10T09:47:06,Ankara,345,OK
2026-03-10T09:47:06,Izmir,224,OK
2026-03-10T09:47:06,Bursa,473,OK
2026-03-10T09:47:06,Izmir,60,OK
2026-03-10T09:47:06,Ankara,432,OK
2026-03-10T09:47:06,Istanbul,53,OK
2026-03-10T09:47:06,Ankara,92,OK
2026-03-10T09:47:06,Istanbul,95,ERROR
2026-03-10T09:47:06,Bursa,93,OK
2026-03-10T09:47:06,Istanbul,391,OK
2026-03-10T09:47:06,Istanbul,286,OK
2026-03-10T09:47:06,Izmir,373,OK
2026-03-10T09:47:06,Bursa,147,OK
2026-03-10T09:47:06,Ankara,307,OK
2026-03-10T09:47:06,Bursa,78,OK
2026-03-10T09:47:06,Ankara,335,OK
2026-03-10T09:47:06,Bursa,131,OK
2026-03-10T09:47:06,Izmir,307,OK
2026-03-10T09:47:06,Bursa,332,OK
2026-03-10T09:47:06,Izmir,203,OK
2026-03-10T09:47:06,Istanbul,496,OK
2026-03-10T09:47:06,Ankara,485,OK
2026-03-10T09:47:06,Ankara,189,OK
2026-03-10T09:47:06,Ankara,344,OK
2026-03-10T09:47:06,Ankara,125,OK
2026-03-10T09:47:06,Izmir,229,OK
2026-03-10T09:47:06,Istanbul,317,OK
2026-03-10T09:47:06,Izmir,355,OK
2026-03-10T09:47:06,Bursa,93,OK
2026-03-10T09:47:06,Izmir,123,OK
2026-03-10T09:47:06,Izmir,454,OK
2026-03-10T09:47:06,Istanbul,72,OK
2026-03-10T09:47:06,Izmir,262,OK
2026-03-10T09:47:06,Izmir,152,OK
2026-03-10T09:47:06,Izmir,479,OK
2026-03-10T09:47:06,Izmir,426,OK
2026-03-10T09:47:06,Ankara,272,OK
2026-03-10T09:47:06,Izmir,175,OK
2026-03-10T09:47:06,Bursa,107,OK
2026-03-10T09:47:06,Ankara,146,OK
2026-03-10T09:47:06,Izmir,413,OK
2026-03-10T09:47:06,Bursa,119,OK
2026-03-10T09:47:06,Izmir,179,OK
2026-03-10T09:47:06,Bursa,479,OK
2026-03-10T09:47:06,Bursa,260,OK
2026-03-10T09:47:06,Ankara,62,OK
2026-03-10T09:47:06,Istanbul,253,OK
2026-03-10T09:47:06,Istanbul,142,OK
2026-03-10T09:47:06,Izmir,149,OK
2026-03-10T09:47:06,Izmir,295,OK
2026-03-10T09:47:06,Istanbul,409,OK
2026-03-10T09:47:06,Bursa,120,OK
2026-03-10T09:47:06,Bursa,335,OK
2026-03-10T09:47:06,Bursa,349,OK
2026-03-10T09:47:06,Bursa,192,OK
2026-03-10T09:47:06,Bursa,331,OK
2026-03-10T09:47:06,Bursa,383,OK
2026-03-10T09:47:06,Ankara,430,OK
2026-03-10T09:47:06,Ankara,142,OK
2026-03-10T09:47:06,Bursa,463,OK
2026-03-10T09:47:06,Istanbul,166,OK
2026-03-10T09:47:06,Istanbul,470,OK
2026-03-10T09:47:06,Izmir,399,OK
2026-03-10T09:47:06,Bursa,442,OK
2026-03-10T09:47:06,Bursa,386,ERROR
2026-03-10T09:47:06,Izmir,426,OK
2026-03-10T09:47:06,Ankara,143,OK
2026-03-10T09:47:06,Bursa,448,OK
2026-03-10T09:47:06,Ankara,247,OK
2026-03-10T09:47:06,Ankara,273,OK
2026-03-10T09:47:06,Bursa,254,OK
2026-03-10T09:47:06,Ankara,205,OK
2026-03-10T09:47:06,Ankara,353,OK
2026-03-10T09:47:06,Izmir,315,OK
2026-03-10T09:47:06,Istanbul,208,OK
2026-03-10T09:47:06,Istanbul,436,OK
2026-03-10T09:47:06,Istanbul,176,OK
2026-03-10T09:47:06,Bursa,366,ERROR
2026-03-10T09:47:06,Bursa,463,OK
2026-03-10T09:47:06,Ankara,353,OK
2026-03-10T09:47:06,Bursa,100,OK
2026-03-10T09:47:06,Ankara,360,OK
2026-03-10T09:47:06,Izmir,117,OK
2026-03-10T09:47:06,Ankara,64,OK
2026-03-10T09:47:06,Istanbul,239,ERROR
2026-03-10T09:47:06,Bursa,479,OK
2026-03-10T09:47:06,Ankara,70,OK
2026-03-10T09:47:06,Istanbul,204,OK
2026-03-10T09:47:06,Bursa,83,OK
2026-03-10T09:47:06,Ankara,445,OK
2026-03-10T09:47:06,Bursa,438,OK
2026-03-10T09:47:06,Ankara,216,OK
2026-03-10T09:47:06,Izmir,392,OK
2026-03-10T09:47:06,Ankara,60,OK
2026-03-10T09:47:06,Izmir,353,OK
2026-03-10T09:47:06,Izmir,149,OK
2026-03-10T09:47:06,Izmir,73,ERROR
2026-03-10T09:47:06,Izmir,402,ERROR
2026-03-10T09:47:06,Bursa,492,OK
2026-03-10T09:47:06,Izmir,436,OK
2026-03-10T09:47:06,Istanbul,352,OK
2026-03-10T09:47:06,Izmir,372,OK
2026-03-10T09:47:06,Istanbul,96,OK
2026-03-10T09:47:06,Bursa,236,OK
2026-03-10T09:47:06,Bursa,369,OK
2026-03-10T09:47:06,Istanbul,181,OK
2026-03-10T09:47:06,Bursa,223,OK
2026-03-10T09:47:06,Ankara,429,OK
2026-03-10T09:47:06,Istanbul,65,OK
2026-03-10T09:47:06,Bursa,64,OK
2026-03-10T09:47:06,Bursa,123,OK
2026-03-10T09:47:06,Ankara,184,OK
2026-03-10T09:47:06,Bursa,203,OK
2026-03-10T09:47:06,Izmir,465,OK
2026-03-10T09:47:06,Bursa,191,OK
2026-03-10T09:47:06,Izmir,85,OK
2026-03-10T09:47:06,Istanbul,392,OK
2026-03-10T09:47:06,Bursa,86,OK
2026-03-10T09:47:06,Ankara,456,OK
2026-03-10T09:47:06,Ankara,234,OK
2026-03-10T09:47:06,Bursa,182,OK
2026-03-10T09:47:06,Ankara,359,OK
2026-03-10T09:47:06,Bursa,312,OK
2026-03-10T09:47:06,Izmir,369,OK
2026-03-10T09:47:06,Izmir,348,OK
2026-03-10T09:47:06,Istanbul,497,OK
2026-03-10T09:47:06,Bursa,77,OK
2026-03-10T09:47:06,Istanbul,302,OK
2026-03-10T09:47:06,Istanbul,454,OK
2026-03-10T09:47:06,Ankara,133,OK
2026-03-10T09:47:06,Bursa,175,OK
2026-03-10T09:47:06,Ankara,92,OK
2026-03-10T09:47:06,Bursa,496,ERROR
2026-03-10T09:47:06,Izmir,387,OK
2026-03-10T09:47:06,Bursa,394,OK
2026-03-10T09:47:06,Bursa,51,ERROR
2026-03-10T09:47:06,Bursa,371,OK
2026-03-10T09:47:06,Istanbul,436,OK
2026-03-10T09:47:06,Bursa,105,OK
2026-03-10T09:47:06,Ankara,364,OK
2026-03-10T09:47:06,Bursa,105,OK
2026-03-10T09:47:06,Ankara,409,OK
2026-03-10T09:47:06,Istanbul,344,OK
2026-03-10T09:47:06,Bursa,325,OK
2026-03-10T09:47:06,Istanbul,220,ERROR
2026-03-10T09:47:06,Bursa,374,OK
2026-03-10T09:47:06,Bursa,449,OK
2026-03-10T09:47:06,Izmir,419,OK
2026-03-10T09:47:06,Ankara,158,OK
2026-03-10T09:47:06,Izmir,374,OK
2026-03-10T09:47:06,Ankara,156,OK
2026-03-10T09:47:06,Bursa,474,OK
2026-03-10T09:47:06,Ankara,202,OK
2026-03-10T09:47:06,Ankara,221,OK
2026-03-10T09:47:06,Istanbul,199,OK
2026-03-10T09:47:06,Izmir,306,OK
2026-03-10T09:47:06,Istanbul,180,OK
2026-03-10T09:47:06,Ankara,246,OK
2026-03-10T09:47:06,Izmir,327,OK
2026-03-10T09:47:06,Bursa,155,OK
2026-03-10T09:47:06,Bursa,498,OK
2026-03-10T09:47:06,Ankara,93,OK
2026-03-10T09:47:06,Istanbul,375,ERROR
2026-03-10T09:47:06,Izmir,443,OK
2026-03-10T09:47:06,Istanbul,56,OK
2026-03-10T09:47:06,Bursa,284,OK
2026-03-10T09:47:06,Istanbul,68,OK
2026-03-10T09:47:06,Izmir,396,OK
2026-03-10T09:47:06,Ankara,62,OK
2026-03-10T09:47:06,Ankara,350,OK
2026-03-10T09:47:06,Izmir,336,OK
2026-03-10T09:47:06,Bursa,86,OK
2026-03-10T09:47:06,Izmir,452,OK
2026-03-10T09:47:06,Istanbul,69,OK
2026-03-10T09:47:06,Izmir,177,OK
2026-03-10T09:47:06,Bursa,129,OK
2026-03-10T09:47:06,Istanbul,142,OK
2026-03-10T09:47:06,Izmir,426,OK
2026-03-10T09:47:06,Izmir,401,OK
2026-03-10T09:47:06,Istanbul,56,OK
2026-03-10T09:47:06,Ankara,70,OK
2026-03-10T09:47:06,Izmir,347,OK
2026-03-10T09:47:06,Ankara,129,OK
2026-03-10T09:47:06,Ankara,146,OK
2026-03-10T09:47:06,Ankara,75,OK
2026-03-10T09:47:06,Ankara,414,OK
2026-03-10T09:47:06,Istanbul,490,OK
2026-03-10T09:47:06,Bursa,137,OK
2026-03-10T09:47:06,Izmir,136,OK
2026-03-10T09:47:06,Istanbul,156,OK
2026-03-10T09:47:06,Ankara,468,ERROR
2026-03-10T09:47:06,Ankara,124,OK
2026-03-10T09:47:06,Ankara,113,OK
2026-03-10T09:47:06,Izmir,111,OK
2026-03-10T09:47:06,Izmir,374,OK
2026-03-10T09:47:06,Izmir,144,OK
2026-03-10T09:47:06,Ankara,441,OK
2026-03-10T09:47:06,Izmir,167,OK
2026-03-10T09:47:06,Istanbul,242,OK
2026-03-10T09:47:06,Bursa,342,OK
2026-03-10T09:47:06,Ankara,179,OK
2026-03-10T09:47:06,Izmir,416,OK
2026-03-10T09:47:06,Istanbul,317,OK
2026-03-10T09:47:06,Istanbul,73,OK
2026-03-10T09:47:06,Ankara,116,OK
2026-03-10T09:47:06,Istanbul,271,OK
2026-03-10T09:47:06,Bursa,376,OK
2026-03-10T09:47:06,Ankara,226,OK
2026-03-10T09:47:06,Bursa,319,ERROR
2026-03-10T09:47:06,Izmir,383,OK
2026-03-10T09:47:06,Ankara,317,OK
2026-03-10T09:47:06,Ankara,233,OK
2026-03-10T09:47:06,Izmir,170,OK
2026-03-10T09:47:06,Ankara,348,OK
2026-03-10T09:47:06,Izmir,488,ERROR
2026-03-10T09:47:06,Istanbul,413,OK
2026-03-10T09:47:06,Ankara,104,OK
2026-03-10T09:47:06,Izmir,387,OK
2026-03-10T09:47:06,Istanbul,435,OK
2026-03-10T09:47:06,Ankara,252,OK
2026-03-10T09:47:06,Ankara,308,OK
2026-03-10T09:47:06,Izmir,394,OK
2026-03-10T09:47:06,Bursa,432,OK
2026-03-10T09:47:06,Izmir,248,OK
2026-03-10T09:47:06,Bursa,294,OK
2026-03-10T09:47:06,Ankara,203,OK
2026-03-10T09:47:06,Bursa,342,OK
2026-03-10T09:47:06,Izmir,358,OK
2026-03-10T09:47:06,Istanbul,178,OK
2026-03-10T09:47:06,Bursa,165,OK
2026-03-10T09:47:06,Izmir,381,OK
2026-03-10T09:47:06,Istanbul,200,OK
2026-03-10T09:47:06,Ankara,285,OK
2026-03-10T09:47:06,Istanbul,287,ERROR
2026-03-10T09:47:06,Bursa,319,OK
2026-03-10T09:47:06,Ankara,309,OK
2026-03-10T09:47:06,Ankara,487,OK
2026-03-10T09:47:06,Bursa,297,OK
2026-03-10T09:47:06,Ankara,230,OK
2026-03-10T09:47:06,Bursa,148,OK
2026-03-10T09:47:06,Izmir,219,OK
2026-03-10T09:47:06,Ankara,76,OK
2026-03-10T09:47:06,Istanbul,279,OK
2026-03-10T09:47:06,Izmir,242,OK
2026-03-10T09:47:06,Ankara,150,OK
2026-03-10T09:47:06,Istanbul,363,OK
2026-03-10T09:47:06,Ankara,175,OK
2026-03-10T09:47:06,Istanbul,416,OK
2026-03-10T09:47:06,Ankara,309,OK
2026-03-10T09:47:06,Istanbul,108,OK
2026-03-10T09:47:06,Bursa,463,OK
2026-03-10T09:47:06,Ankara,401,OK
2026-03-10T09:47:06,Istanbul,292,OK
2026-03-10T09:47:06,Izmir,53,OK
2026-03-10T09:47:06,Izmir,450,OK
2026-03-10T09:47:06,Istanbul,323,OK
2026-03-10T09:47:06,Bursa,83,OK
2026-03-10T09:47:06,Bursa,379,OK
2026-03-10T09:47:06,Ankara,203,OK
2026-03-10T09:47:06,Izmir,330,OK
2026-03-10T09:47:06,Bursa,353,OK
2026-03-10T09:47:06,Ankara,88,OK
2026-03-10T09:47:06,Istanbul,187,OK
2026-03-10T09:47:06,Ankara,326,ERROR
2026-03-10T09:47:06,Ankara,337,OK
2026-03-10T09:47:06,Bursa,445,OK
2026-03-10T09:47:06,Izmir,464,OK
2026-03-10T09:47:06,Bursa,274,OK
2026-03-10T09:47:06,Istanbul,273,OK
2026-03-10T09:47:06,Istanbul,500,OK
2026-03-10T09:47:06,Bursa,143,OK
2026-03-10T09:47:06,Ankara,388,OK
2026-03-10T09:47:06,Izmir,292,OK
2026-03-10T09:47:06,Izmir,140,ERROR
2026-03-10T09:47:06,Izmir,404,ERROR
2026-03-10T09:47:06,Izmir,175,ERROR
2026-03-10T09:47:06,Ankara,172,OK
2026-03-10T09:47:06,Bursa,183,OK
2026-03-10T09:47:06,Ankara,92,OK
2026-03-10T09:47:06,Izmir,479,OK
2026-03-10T09:47:06,Izmir,281,OK
2026-03-10T09:47:06,Istanbul,204,OK
2026-03-10T09:47:06,Bursa,309,OK
2026-03-10T09:47:06,Izmir,491,OK
2026-03-10T09:47:06,Izmir,454,OK
2026-03-10T09:47:06,Izmir,263,OK
2026-03-10T09:47:06,Ankara,280,OK
2026-03-10T09:47:06,Izmir,276,OK
2026-03-10T09:47:06,Ankara,311,OK
2026-03-10T09:47:06,Ankara,426,OK
2026-03-10T09:47:06,Ankara,277,OK
2026-03-10T09:47:06,Istanbul,348,OK
2026-03-10T09:47:06,Izmir,421,OK
2026-03-10T09:47:06,Ankara,446,OK
2026-03-10T09:47:06,Ankara,407,OK
2026-03-10T09:47:06,Izmir,358,OK
2026-03-10T09:47:06,Istanbul,137,OK
2026-03-10T09:47:06,Bursa,130,OK
2026-03-10T09:47:06,Bursa,485,OK
2026-03-10T09:47:06,Izmir,334,OK
2026-03-10T09:47:06,Istanbul,369,ERROR
2026-03-10T09:47:06,Istanbul,222,OK
2026-03-10T09:47:06,Izmir,370,OK
2026-03-10T09:47:06,Izmir,343,OK
2026-03-10T09:47:06,Istanbul,300,OK
2026-03-10T09:47:06,Ankara,168,OK
2026-03-10T09:47:06,Ankara,409,OK
2026-03-10T09:47:06,Istanbul,265,ERROR
2026-03-10T09:47:06,Bursa,162,OK
2026-03-10T09:47:06,Bursa,373,OK
2026-03-10T09:47:06,Istanbul,452,ERROR
2026-03-10T09:47:06,Bursa,144,OK
2026-03-10T09:47:06,Bursa,112,OK
2026-03-10T09:47:06,Ankara,343,ERROR
2026-03-10T09:47:06,Istanbul,286,OK
2026-03-10T09:47:06,Ankara,325,OK
2026-03-10T09:47:06,Ankara,326,OK
2026-03-10T09:47:06,Bursa,389,OK
2026-03-10T09:47:06,Izmir,428,OK
2026-03-10T09:47:06,Bursa,487,OK
2026-03-10T09:47:06,Izmir,416,OK
2026-03-10T09:47:06,Izmir,209,OK
2026-03-10T09:47:06,Bursa,139,OK
2026-03-10T09:47:06,Istanbul,363,ERROR
2026-03-10T09:47:06,Izmir,323,OK
2026-03-10T09:47:06,Izmir,336,ERROR
2026-03-10T09:47:06,Ankara,64,OK
2026-03-10T09:47:06,Izmir,163,OK
2026-03-10T09:47:06,Ankara,329,OK
2026-03-10T09:47:06,Bursa,191,OK
2026-03-10T09:47:06,Izmir,199,OK
2026-03-10T09:47:06,Ankara,359,OK
2026-03-10T09:47:06,Ankara,244,OK
2026-03-10T09:47:06,Ankara,319,OK
2026-03-10T09:47:06,Izmir,198,OK
2026-03-10T09:47:06,Ankara,311,OK
2026-03-10T09:47:06,Ankara,275,OK
2026-03-10T09:47:06,Istanbul,373,OK
2026-03-10T09:47:06,Bursa,319,OK
2026-03-10T09:47:06,Izmir,202,OK
2026-03-10T09:47:06,Ankara,378,OK
2026-03-10T09:47:06,Bursa,405,ERROR
2026-03-10T09:47:06,Bursa,383,OK
2026-03-10T09:47:06,Izmir,228,OK
2026-03-10T09:47:06,Istanbul,359,OK
2026-03-10T09:47:06,Bursa,298,OK
2026-03-10T09:47:06,Istanbul,194,OK
2026-03-10T09:47:06,Bursa,260,OK
2026-03-10T09:47:06,Izmir,117,OK
2026-03-10T09:47:06,Izmir,280,OK
2026-03-10T09:47:06,Bursa,236,OK
2026-03-10T09:47:06,Ankara,64,OK
2026-03-10T09:47:06,Ankara,224,OK
2026-03-10T09:47:06,Izmir,481,OK
2026-03-10T09:47:06,Bursa,211,OK
2026-03-10T09:47:06,Istanbul,323,OK
2026-03-10T09:47:06,Istanbul,269,ERROR
2026-03-10T09:47:06,Bursa,430,OK
2026-03-10T09:47:06,Izmir,207,OK
2026-03-10T09:47:06,Ankara,478,OK
2026-03-10T09:47:06,Ankara,78,OK
2026-03-10T09:47:06,Istanbul,53,OK
2026-03-10T09:47:06,Istanbul,181,OK
2026-03-10T09:47:06,Bursa,78,OK
2026-03-10T09:47:06,Istanbul,329,OK
2026-03-10T09:47:06,Istanbul,362,OK
2026-03-10T09:47:06,Istanbul,52,ERROR
2026-03-10T09:47:06,Izmir,336,OK
2026-03-10T09:47:06,Istanbul,200,OK
2026-03-10T09:47:06,Ankara,414,OK
2026-03-10T09:47:06,Izmir,273,OK
2026-03-10T09:47:06,Ankara,85,OK
2026-03-10T09:47:06,Ankara,360,OK
2026-03-10T09:47:06,Istanbul,151,OK
2026-03-10T09:47:06,Izmir,256,OK
2026-03-10T09:47:06,Bursa,121,OK
2026-03-10T09:47:06,Ankara,442,OK
2026-03-10T09:47:06,Ankara,310,OK
2026-03-10T09:47:06,Ankara,133,OK
2026-03-10T09:47:06,Izmir,179,OK
2026-03-10T09:47:06,Istanbul,351,OK
2026-03-10T09:47:06,Istanbul,272,OK
2026-03-10T09:47:06,Izmir,308,OK
2026-03-10T09:47:06,Izmir,463,OK
2026-03-10T09:47:06,Izmir,103,OK
2026-03-10T09:47:06,Istanbul,128,OK
2026-03-10T09:47:06,Ankara,122,OK
2026-03-10T09:47:06,Bursa,330,OK
2026-03-10T09:47:06,Istanbul,484,OK
2026-03-10T09:47:06,Istanbul,94,OK
2026-03-10T09:47:06,Istanbul,71,OK
2026-03-10T09:47:06,Istanbul,293,OK
2026-03-10T09:47:06,Izmir,337,OK
2026-03-10T09:47:06,Bursa,118,OK
2026-03-10T09:47:06,Bursa,145,OK
2026-03-10T09:47:06,Ankara,253,OK
2026-03-10T09:47:06,Izmir,319,OK
2026-03-10T09:47:06,Bursa,488,OK
2026-03-10T09:47:06,Istanbul,200,OK
2026-03-10T09:47:06,Izmir,427,OK
2026-03-10T09:47:06,Izmir,384,OK
2026-03-10T09:47:06,Ankara,168,OK
