timestamp,city,response_time,status
2026-03-03T10:15:39,Bursa,296,ERROR
2026-03-03T10:15:39,Ankara,128,OK
2026-03-03T10:15:39,Izmir,103,OK
2026-03-03T10:15:39,Bursa,581,OK
2026-03-03T10:15:39,Bursa,597,OK
2026-03-03T10:15:39,Istanbul,342,OK
2026-03-03T10:15:39,Bursa,469,ERROR
2026-03-03T10:15:39,Izmir,441,OK
2026-03-03T10:15:39,Istanbul,501,OK
2026-03-03T10:15:39,Izmir,463,OK
2026-03-03T10:15:39,Ankara,344,OK
2026-03-03T10:15:39,Bursa,126,OK
2026-03-03T10:15:39,Izmir,179,ERROR
2026-03-03T10:15:39,Ankara,410,OK
2026-03-03T10:15:39,Bursa,409,OK
2026-03-03T10:15:39,Istanbul,64,OK
2026-03-03T10:15:39,Ankara,127,OK
2026-03-03T10:15:39,Bursa,305,OK
2026-03-03T10:15:39,Ankara,390,OK
2026-03-03T10:15:39,Bursa,364,OK
2026-03-03T10:15:39,Ankara,546,OK
2026-03-03T10:15:39,Istanbul,73,OK
2026-03-03T10:15:39,Ankara,199,OK
2026-03-03T10:15:39,Bursa,263,OK
2026-03-03T10:15:39,Bursa,334,OK
2026-03-03T10:15:39,Izmir,308,OK
2026-03-03T10:15:39,Bursa,345,OK
2026-03-03T10:15:39,Izmir,371,OK
2026-03-03T10:15:39,Izmir,450,OK
2026-03-03T10:15:39,Bursa,568,OK
2026-03-03T10:15:39,Izmir,246,OK
2026-03-03T10:15:39,Istanbul,176,OK
2026-03-03T10:15:39,Istanbul,202,OK
2026-03-03T10:15:39,Ankara,356,OK
2026-03-03T10:15:39,Ankara,404,OK
2026-03-03T10:15:39,Izmir,376,OK
2026-03-03T10:15:39,Bursa,367,ERROR
2026-03-03T10:15:39,Istanbul,532,OK
2026-03-03T10:15:39,Ankara,159,OK
2026-03-03T10:15:39,Bursa,307,OK
2026-03-03T10:15:39,Istanbul,326,OK
2026-03-03T10:15:39,Istanbul,252,OK
2026-03-03T10:15:39,Ankara,443,OK
2026-03-03T10:15:39,Ankara,556,ERROR
2026-03-03T10:15:39,Izmir,133,OK
2026-03-03T10:15:39,Bursa,322,ERROR
2026-03-03T10:15:39,Bursa,442,OK
2026-03-03T10:15:39,Ankara,369,OK
2026-03-03T10:15:39,Bursa,485,OK
2026-03-03T10:15:39,Istanbul,183,OK
2026-03-03T10:15:39,Istanbul,245,OK
2026-03-03T10:15:39,Ankara,73,OK
2026-03-03T10:15:39,Izmir,489,OK
2026-03-03T10:15:39,Ankara,99,OK
2026-03-03T10:15:39,Istanbul,94,OK
2026-03-03T10:15:39,Istanbul,512,OK
2026-03-03T10:15:39,Izmir,278,OK
2026-03-03T10:15:39,Istanbul,431,OK
2026-03-03T10:15:39,Istanbul,310,OK
2026-03-03T10:15:39,Ankara,313,OK
2026-03-03T10:15:39,Izmir,528,OK
2026-03-03T10:15:39,Ankara,594,OK
2026-03-03T10:15:39,Izmir,552,ERROR
2026-03-03T10:15:39,Istanbul,295,OK
2026-03-03T10:15:39,Izmir,478,OK
2026-03-03T10:15:39,Istanbul,51,OK
2026-03-03T10:15:39,Ankara,468,OK
2026-03-03T10:15:39,Ankara,313,OK
2026-03-03T10:15:39,Bursa,355,OK
2026-03-03T10:15:39,Ankara,523,OK
2026-03-03T10:15:39,Ankara,501,OK
2026-03-03T10:15:39,Istanbul,443,ERROR
2026-03-03T10:15:39,Istanbul,343,OK
2026-03-03T10:15:39,Bursa,336,OK
2026-03-03T10:15:39,Izmir,165,OK
2026-03-03T10:15:39,Bursa,277,OK
2026-03-03T10:15:39,Ankara,568,OK
2026-03-03T10:15:39,Ankara,481,OK
2026-03-03T10:15:39,Istanbul,337,OK
2026-03-03T10:15:39,Izmir,129,OK
2026-03-03T10:15:39,Ankara,474,OK
2026-03-03T10:15:39,Ankara,348,OK
2026-03-03T10:15:39,Istanbul,300,OK
2026-03-03T10:15:39,Bursa,290,ERROR
2026-03-03T10:15:39,Ankara,507,OK
2026-03-03T10:15:39,Istanbul,600,OK
2026-03-03T10:15:39,Bursa,118,OK
2026-03-03T10:15:39,Ankara,123,OK
2026-03-03T10:15:39,Izmir,105,OK
2026-03-03T10:15:39,Izmir,355,OK
2026-03-03T10:15:39,Bursa,112,OK
2026-03-03T10:15:39,Istanbul,577,OK
2026-03-03T10:15:39,Istanbul,163,OK
2026-03-03T10:15:39,Istanbul,359,OK
2026-03-03T10:15:39,Bursa,117,OK
2026-03-03T10:15:39,Bursa,68,OK
2026-03-03T10:15:39,Izmir,467,OK
2026-03-03T10:15:39,Istanbul,397,OK
2026-03-03T10:15:39,Ankara,366,OK
2026-03-03T10:15:39,Istanbul,251,OK
2026-03-03T10:15:39,Izmir,231,OK
2026-03-03T10:15:39,Istanbul,162,OK
2026-03-03T10:15:39,Bursa,80,OK
2026-03-03T10:15:39,Istanbul,120,OK
2026-03-03T10:15:39,Bursa,214,OK
2026-03-03T10:15:39,Ankara,482,OK
2026-03-03T10:15:39,Izmir,510,OK
2026-03-03T10:15:39,Bursa,444,ERROR
2026-03-03T10:15:39,Istanbul,322,OK
2026-03-03T10:15:39,Izmir,192,OK
2026-03-03T10:15:39,Ankara,315,OK
2026-03-03T10:15:39,Ankara,172,OK
2026-03-03T10:15:39,Izmir,142,OK
2026-03-03T10:15:39,Izmir,482,OK
2026-03-03T10:15:39,Izmir,173,OK
2026-03-03T10:15:39,Bursa,391,OK
2026-03-03T10:15:39,Istanbul,227,OK
2026-03-03T10:15:39,Izmir,224,OK
2026-03-03T10:15:39,Izmir,259,OK
2026-03-03T10:15:39,Istanbul,101,OK
2026-03-03T10:15:39,Ankara,463,OK
2026-03-03T10:15:39,Ankara,135,OK
2026-03-03T10:15:39,Bursa,549,OK
2026-03-03T10:15:39,Istanbul,151,OK
2026-03-03T10:15:39,Izmir,302,OK
2026-03-03T10:15:39,Istanbul,237,OK
2026-03-03T10:15:39,Istanbul,591,ERROR
2026-03-03T10:15:39,Bursa,92,OK
2026-03-03T10:15:39,Bursa,464,OK
2026-03-03T10:15:39,Istanbul,377,OK
2026-03-03T10:15:39,Bursa,494,ERROR
2026-03-03T10:15:39,Bursa,184,OK
2026-03-03T10:15:39,Izmir,502,OK
2026-03-03T10:15:39,Istanbul,157,OK
2026-03-03T10:15:39,Izmir,427,OK
2026-03-03T10:15:39,Ankara,190,OK
2026-03-03T10:15:39,Ankara,226,OK
2026-03-03T10:15:39,Izmir,253,OK
2026-03-03T10:15:39,Ankara,165,OK
2026-03-03T10:15:39,Izmir,276,OK
2026-03-03T10:15:39,Izmir,599,OK
2026-03-03T10:15:39,Bursa,192,ERROR
2026-03-03T10:15:39,Ankara,339,OK
2026-03-03T10:15:39,Istanbul,273,OK
2026-03-03T10:15:39,Istanbul,114,OK
2026-03-03T10:15:39,Izmir,473,OK
2026-03-03T10:15:39,Bursa,169,OK
2026-03-03T10:15:39,Izmir,228,OK
2026-03-03T10:15:39,Izmir,484,OK
2026-03-03T10:15:39,Istanbul,89,OK
2026-03-03T10:15:39,Izmir,362,OK
2026-03-03T10:15:39,Ankara,499,OK
2026-03-03T10:15:39,Ankara,377,OK
2026-03-03T10:15:39,Izmir,453,OK
2026-03-03T10:15:39,Istanbul,380,OK
2026-03-03T10:15:39,Ankara,409,OK
2026-03-03T10:15:39,Bursa,575,OK
2026-03-03T10:15:39,Istanbul,117,OK
2026-03-03T10:15:39,Bursa,555,OK
2026-03-03T10:15:39,Bursa,132,OK
2026-03-03T10:15:39,Izmir,87,OK
2026-03-03T10:15:39,Bursa,580,OK
2026-03-03T10:15:39,Bursa,128,OK
2026-03-03T10:15:39,Izmir,98,OK
2026-03-03T10:15:39,Ankara,64,OK
2026-03-03T10:15:39,Istanbul,222,OK
2026-03-03T10:15:39,Izmir,357,OK
2026-03-03T10:15:39,Izmir,351,OK
2026-03-03T10:15:39,Izmir,314,ERROR
2026-03-03T10:15:39,Bursa,299,OK
2026-03-03T10:15:39,Bursa,573,OK
2026-03-03T10:15:39,Istanbul,384,ERROR
2026-03-03T10:15:39,Ankara,62,OK
2026-03-03T10:15:39,Izmir,235,OK
2026-03-03T10:15:39,Istanbul,173,OK
2026-03-03T10:15:39,Istanbul,567,OK
2026-03-03T10:15:39,Bursa,476,OK
2026-03-03T10:15:39,Istanbul,261,OK
2026-03-03T10:15:39,Ankara,168,OK
2026-03-03T10:15:39,Bursa,416,OK
2026-03-03T10:15:39,Istanbul,123,OK
2026-03-03T10:15:39,Bursa,427,OK
2026-03-03T10:15:39,Istanbul,303,OK
2026-03-03T10:15:39,Istanbul,371,OK
2026-03-03T10:15:39,Ankara,525,OK
2026-03-03T10:15:39,Izmir,519,OK
2026-03-03T10:15:39,Ankara,187,OK
2026-03-03T10:15:39,Istanbul,141,OK
2026-03-03T10:15:39,Izmir,116,OK
2026-03-03T10:15:39,Ankara,561,OK
2026-03-03T10:15:39,Bursa,490,OK
2026-03-03T10:15:39,Bursa,593,OK
2026-03-03T10:15:39,Istanbul,584,OK
2026-03-03T10:15:39,Izmir,99,OK
2026-03-03T10:15:39,Ankara,301,OK
2026-03-03T10:15:39,Bursa,187,OK
2026-03-03T10:15:39,Ankara,249,OK
2026-03-03T10:15:39,Izmir,281,OK
2026-03-03T10:15:39,Bursa,65,OK
2026-03-03T10:15:39,Bursa,472,OK
2026-03-03T10:15:39,Ankara,180,OK
2026-03-03T10:15:39,Bursa,440,OK
2026-03-03T10:15:39,Izmir,61,OK
2026-03-03T10:15:39,Ankara,257,OK
2026-03-03T10:15:39,Bursa,364,OK
2026-03-03T10:15:39,Istanbul,388,OK
2026-03-03T10:15:39,Bursa,407,OK
2026-03-03T10:15:39,Istanbul,455,ERROR
2026-03-03T10:15:39,Bursa,279,OK
2026-03-03T10:15:39,Istanbul,198,OK
2026-03-03T10:15:39,Bursa,125,OK
2026-03-03T10:15:39,Istanbul,341,OK
2026-03-03T10:15:39,Istanbul,581,OK
2026-03-03T10:15:39,Bursa,88,OK
2026-03-03T10:15:39,Ankara,290,OK
2026-03-03T10:15:39,Istanbul,404,OK
2026-03-03T10:15:39,Izmir,70,OK
2026-03-03T10:15:39,Istanbul,342,OK
2026-03-03T10:15:39,Istanbul,563,OK
2026-03-03T10:15:39,Istanbul,450,OK
2026-03-03T10:15:39,Izmir,58,OK
2026-03-03T10:15:39,Istanbul,492,ERROR
2026-03-03T10:15:39,Izmir,420,OK
2026-03-03T10:15:39,Izmir,201,OK
2026-03-03T10:15:39,Ankara,201,OK
2026-03-03T10:15:39,Ankara,530,OK
2026-03-03T10:15:39,Istanbul,361,OK
2026-03-03T10:15:39,Istanbul,521,OK
2026-03-03T10:15:39,Istanbul,311,OK
2026-03-03T10:15:39,Ankara,413,OK
2026-03-03T10:15:39,Bursa,538,OK
2026-03-03T10:15:39,Istanbul,143,OK
2026-03-03T10:15:39,Istanbul,592,OK
2026-03-03T10:15:39,Izmir,103,OK
2026-03-03T10:15:39,Izmir,588,OK
2026-03-03T10:15:39,Bursa,457,OK
2026-03-03T10:15:39,Ankara,450,OK
2026-03-03T10:15:39,Istanbul,358,OK
2026-03-03T10:15:39,Ankara,554,OK
2026-03-03T10:15:39,Ankara,131,OK
2026-03-03T10:15:39,Bursa,452,OK
2026-03-03T10:15:39,Istanbul,507,OK
2026-03-03T10:15:39,Bursa,566,OK
2026-03-03T10:15:39,Izmir,83,OK
2026-03-03T10:15:39,Bursa,442,OK
2026-03-03T10:15:39,Istanbul,255,OK
2026-03-03T10:15:39,Istanbul,278,OK
2026-03-03T10:15:39,Ankara,233,OK
2026-03-03T10:15:39,Izmir,209,OK
2026-03-03T10:15:39,Istanbul,52,OK
2026-03-03T10:15:39,Bursa,66,OK
2026-03-03T10:15:39,Istanbul,189,OK
2026-03-03T10:15:39,Izmir,409,OK
2026-03-03T10:15:39,Bursa,411,OK
2026-03-03T10:15:39,Bursa,238,OK
2026-03-03T10:15:39,Izmir,368,OK
2026-03-03T10:15:39,Izmir,335,OK
2026-03-03T10:15:39,Istanbul,285,OK
2026-03-03T10:15:39,Bursa,464,OK
2026-03-03T10:15:39,Ankara,111,OK
2026-03-03T10:15:39,Bursa,316,OK
2026-03-03T10:15:39,Bursa,149,OK
2026-03-03T10:15:39,Izmir,582,OK
2026-03-03T10:15:39,Bursa,532,OK
2026-03-03T10:15:39,Izmir,114,OK
2026-03-03T10:15:39,Izmir,138,OK
2026-03-03T10:15:39,Izmir,371,OK
2026-03-03T10:15:39,Ankara,203,OK
2026-03-03T10:15:39,Ankara,600,OK
2026-03-03T10:15:39,Bursa,78,OK
2026-03-03T10:15:39,Ankara,572,OK
2026-03-03T10:15:39,Istanbul,524,OK
2026-03-03T10:15:39,Ankara,56,OK
2026-03-03T10:15:39,Izmir,464,OK
2026-03-03T10:15:39,Bursa,401,OK
2026-03-03T10:15:39,Ankara,225,OK
2026-03-03T10:15:39,Izmir,82,OK
2026-03-03T10:15:39,Ankara,310,OK
2026-03-03T10:15:39,Ankara,363,OK
2026-03-03T10:15:39,Ankara,280,OK
2026-03-03T10:15:39,Bursa,595,OK
2026-03-03T10:15:39,Izmir,333,OK
2026-03-03T10:15:39,Bursa,242,OK
2026-03-03T10:15:39,Ankara,143,ERROR
2026-03-03T10:15:39,Ankara,61,OK
2026-03-03T10:15:39,Istanbul,76,ERROR
2026-03-03T10:15:39,Bursa,242,OK
2026-03-03T10:15:39,Istanbul,92,OK
2026-03-03T10:15:39,Izmir,260,OK
2026-03-03T10:15:39,Istanbul,369,OK
2026-03-03T10:15:39,Ankara,445,OK
2026-03-03T10:15:39,Izmir,112,OK
2026-03-03T10:15:39,Bursa,93,OK
2026-03-03T10:15:39,Istanbul,63,OK
2026-03-03T10:15:39,Izmir,523,OK
2026-03-03T10:15:39,Istanbul,190,OK
2026-03-03T10:15:39,Izmir,348,OK
2026-03-03T10:15:39,Bursa,552,OK
2026-03-03T10:15:39,Izmir,354,OK
2026-03-03T10:15:39,Bursa,432,OK
2026-03-03T10:15:39,Izmir,236,OK
2026-03-03T10:15:39,Ankara,74,OK
2026-03-03T10:15:39,Izmir,82,OK
2026-03-03T10:15:39,Istanbul,117,OK
2026-03-03T10:15:39,Istanbul,259,OK
2026-03-03T10:15:39,Bursa,337,OK
2026-03-03T10:15:39,Istanbul,452,ERROR
2026-03-03T10:15:39,Izmir,598,OK
2026-03-03T10:15:39,Bursa,366,OK
2026-03-03T10:15:39,Ankara,165,OK
2026-03-03T10:15:39,Ankara,501,OK
2026-03-03T10:15:39,Istanbul,183,OK
2026-03-03T10:15:39,Ankara,135,ERROR
2026-03-03T10:15:39,Izmir,69,OK
2026-03-03T10:15:39,Istanbul,593,ERROR
2026-03-03T10:15:39,Izmir,318,OK
2026-03-03T10:15:39,Izmir,125,OK
2026-03-03T10:15:39,Ankara,465,OK
2026-03-03T10:15:39,Izmir,430,OK
2026-03-03T10:15:39,Ankara,165,OK
2026-03-03T10:15:39,Istanbul,598,OK
2026-03-03T10:15:39,Bursa,541,OK
2026-03-03T10:15:39,Istanbul,552,OK
2026-03-03T10:15:39,Ankara,423,OK
2026-03-03T10:15:39,Bursa,426,OK
2026-03-03T10:15:39,Izmir,481,OK
2026-03-03T10:15:39,Ankara,168,OK
2026-03-03T10:15:39,Istanbul,369,OK
2026-03-03T10:15:39,Istanbul,267,OK
2026-03-03T10:15:39,Ankara,262,OK
2026-03-03T10:15:39,Bursa,255,OK
2026-03-03T10:15:39,Izmir,142,OK
2026-03-03T10:15:39,Bursa,453,OK
2026-03-03T10:15:39,Izmir,542,OK
2026-03-03T10:15:39,Bursa,96,OK
2026-03-03T10:15:39,Bursa,73,OK
2026-03-03T10:15:39,Izmir,85,OK
2026-03-03T10:15:39,Izmir,293,OK
2026-03-03T10:15:39,Bursa,541,OK
2026-03-03T10:15:39,Ankara,137,OK
2026-03-03T10:15:39,Izmir,467,OK
2026-03-03T10:15:39,Bursa,575,OK
2026-03-03T10:15:39,Istanbul,92,OK
2026-03-03T10:15:39,Istanbul,160,OK
2026-03-03T10:15:39,Istanbul,100,OK
2026-03-03T10:15:39,Istanbul,118,OK
2026-03-03T10:15:39,Istanbul,140,OK
2026-03-03T10:15:39,Bursa,484,OK
2026-03-03T10:15:39,Bursa,488,OK
2026-03-03T10:15:39,Istanbul,450,OK
2026-03-03T10:15:39,Istanbul,232,OK
2026-03-03T10:15:39,Istanbul,281,OK
2026-03-03T10:15:39,Ankara,453,OK
2026-03-03T10:15:39,Ankara,559,OK
2026-03-03T10:15:39,Izmir,183,OK
2026-03-03T10:15:39,Istanbul,85,OK
2026-03-03T10:15:39,Ankara,255,OK
2026-03-03T10:15:39,Izmir,586,OK
2026-03-03T10:15:39,Istanbul,253,OK
2026-03-03T10:15:39,Istanbul,118,OK
2026-03-03T10:15:39,Ankara,440,OK
2026-03-03T10:15:39,Izmir,441,OK
2026-03-03T10:15:39,Ankara,136,OK
2026-03-03T10:15:39,Ankara,286,OK
2026-03-03T10:15:39,Ankara,83,OK
